Koordinatensystem : Lambert konform konisch
Rechtswert        : 3917500 Meter
Hochwert          : 2353500 Meter
Hoehenlage        : 462 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3917500 2353500  1  5 19   5.5  945 213  3.5 7  5.6  97    0    0 309 -348  2
3917500 2353500  1  5 20   5.5  944 219  3.9 8  5.7  95    0    0 323 -349  2
3917500 2353500  1  5 21   6.7  945 232  4.6 8  5.9  93    0    0 335 -350  2
3917500 2353500  1  5 22   6.2  945 238  5.3 8  5.9  92    0    0 337 -352  2
3917500 2353500  1  5 23   4.2  944 236  4.5 8  5.7  97    0    0 332 -353  2
3917500 2353500  1  5 24   6.3  944 255  3.8 8  5.8  98    0    0 331 -355  2
3917500 2353500  1  6  1   7.1  946 224  5.3 8  6.4  97    0    0 335 -355  2
3917500 2353500  1  6  2   8.0  946 203  4.4 8  6.8  97    0    0 337 -356  2
3917500 2353500  1  6  3   7.6  946 200  3.6 8  6.9  97    0    0 337 -356  2
3917500 2353500  1  6  4   7.7  946 228  5.2 8  6.9  98    0    0 335 -356  2
3917500 2353500  1  6  5   7.8  946 198  5.2 7  6.9  97    0    0 328 -356  2
3917500 2353500  1  6  6   8.0  946 207  6.4 8  6.9  97    0    0 328 -356  2
3917500 2353500  1  6  7   8.0  947 211  5.1 8  7.0  97    0    0 331 -356  2
3917500 2353500  1  6  8   8.0  947 207  6.0 8  7.0  97    0    0 329 -356  2
3917500 2353500  1  6  9   7.9  948 209  6.6 8  6.9  97    0    6 327 -354  2
3917500 2353500  1  6 10   8.5  949 216  4.2 8  6.9  95    0   22 327 -353  2
3917500 2353500  1  6 11   8.1  951 211  3.6 8  6.6  90    0   31 325 -353  2
3917500 2353500  1  6 12   7.1  951 229  3.9 8  6.1  89    0   35 321 -355  2
3917500 2353500  1  6 13   6.8  952 283  4.5 8  5.8  88    0   35 317 -356  2
3917500 2353500  1  6 14   6.0  952 273  3.8 6  5.6  88    0   51 305 -357  2
3917500 2353500  1  6 15   5.7  953 277  4.3 6  5.4  88    0   55 294 -356  2
3917500 2353500  1  6 16   5.1  953 253  2.8 8  5.4  90   21   31 302 -355  2
3917500 2353500  1  6 17   4.6  954 225  2.1 7  5.3  93    0    5 306 -352  2
3917500 2353500  1  6 18   4.1  955 203  1.6 8  5.2  95    0    0 304 -349  2
3917500 2353500  1  6 19   4.0  955 219  2.5 7  5.2  96    0    0 303 -347  2
3917500 2353500  1  6 20   3.7  955 245  2.0 7  5.1  96    0    0 299 -345  2
3917500 2353500  1  6 21   3.4  955 218  0.7 8  5.1  97    0    0 304 -343  2
3917500 2353500  1  6 22   3.3  956 278  1.3 7  5.0  98    0    0 304 -343  2
3917500 2353500  1  6 23   3.1  956 284  0.9 7  5.0  99    0    0 299 -342  2
3917500 2353500  1  6 24   2.6  957 301  1.4 8  4.9  99    0    0 304 -340  2
3917500 2353500  1  7  1   2.6  957 283  1.7 8  4.7  96    0    0 310 -339  2
3917500 2353500  1  7  2   2.2  957 304  1.4 8  4.6  96    0    0 310 -338  2
3917500 2353500  1  7  3   1.9  958  35  0.6 7  4.5  96    0    0 304 -337  2
3917500 2353500  1  7  4   1.9  958 125  0.8 6  4.4  96    0    0 293 -335  2
3917500 2353500  1  7  5   1.8  958 233  1.0 7  4.4  96    0    0 292 -333  2
3917500 2353500  1  7  6   1.9  958 273  1.0 8  4.4  95    0    0 305 -330  2
3917500 2353500  1  7  7   2.3  958 269  1.1 8  4.4  94    0    0 311 -327  2
3917500 2353500  1  7  8   1.0  959 344  0.8 8  4.3  95    0    0 311 -325  2
3917500 2353500  1  7  9   1.2  959 262  1.0 8  4.2  97    0    4 309 -323  2
3917500 2353500  1  7 10   0.8  959 267  0.4 8  4.2  97    0   26 309 -324  2
3917500 2353500  1  7 11   0.8  960 342  0.5 8  4.2  99    0   56 308 -326  2
3917500 2353500  1  7 12   1.1  960 283  1.0 8  4.2  99    0   70 309 -331  2
3917500 2353500  1  7 13   1.6  960  28  0.9 7  4.2  96    0   82 303 -336  2
3917500 2353500  1  7 14   1.6  959 182  1.4 7  4.3  95    0   78 298 -340  2
3917500 2353500  1  7 15   1.6  959 208  1.2 7  4.3  95    0   60 298 -342  2
3917500 2353500  1  7 16   1.5  959 191  1.5 8  4.3  97    0   30 305 -342  2
3917500 2353500  1  7 17   1.8  959 236  1.2 7  4.4  98    0    3 305 -341  2
3917500 2353500  1  7 18   1.9  959 252  0.6 7  4.4  97    0    0 299 -338  2
3917500 2353500  1  7 19   1.7  959 334  0.3 8  4.4  97    0    0 302 -337  2
3917500 2353500  1  7 20   1.8  960 333  0.9 7  4.4  98    0    0 299 -336  2
3917500 2353500  1  7 21   1.8  960 178  0.5 7  4.4  97    0    0 292 -335  2
3917500 2353500  1  7 22   1.7  960 305  0.2 8  4.4  98    0    0 297 -334  2
3917500 2353500  1  7 23   2.0  960 338  0.4 8  4.4  97    0    0 302 -333  2
3917500 2353500  1  7 24   1.6  959 296  0.7 7  4.4  97    0    0 295 -332  2
3917500 2353500  1  8  1   1.8  959 288  1.6 8  4.4  98    0    0 294 -332  2
3917500 2353500  1  8  2   1.7  959 288  2.2 8  4.4  98    0    0 300 -332  2
3917500 2353500  1  8  3   1.7  959 291  1.8 8  4.4  98    0    0 301 -332  2
3917500 2353500  1  8  4   1.5  959 300  1.6 7  4.4  98    0    0 295 -332  2
3917500 2353500  1  8  5   1.4  959 320  1.2 7  4.4  99    0    0 289 -332  2
3917500 2353500  1  8  6   1.4  959 286  1.4 7  4.4  98    0    0 289 -332  2
3917500 2353500  1  8  7   1.4  959 294  2.5 7  4.3  98    0    0 290 -332  2
3917500 2353500  1  8  8   1.5  959 343  1.4 8  4.3  97    0    0 298 -332  2
3917500 2353500  1  8  9   1.4  959 340  1.1 8  4.3  96    0    9 306 -332  2
